post_text,sentiment
"Since Qatar was awarded the #FIFAWorldCup in 2010, the construction of stadiums has been one of a number of highly controversial elements of its preparations.",0
"""We are here because we deserve to be here.""",0
"The 2022 World Cup is a controversial tournament. It is also a historic tournament, breaking new ground in many areas.",1
"The Heated Debate starting off SPICY...ðŸŒ¶ï¸

The predictions are in for the World Cup, but Thogdenâ€™s call for Flop of the Tournament raised the most eyebrowsâ€¦ðŸ‘€",1
"The Heated Debate starting off SPICY...🌶️

The predictions are in for the World Cup, but Thogden’s call for Flop of the Tournament raised the most eyebrows…👀",3
"Qatar go into the 2022 World Cup on a five-match winning streak:
Nicaragua âœ… Guatemala âœ… Honduras âœ… Panama âœ… Albania âœ…
Watch out Ecuador! ðŸ‘€",0
"Qatar go into the 2022 World Cup on a five-match winning streak:
Nicaragua ✅ Guatemala ✅ Honduras ✅ Panama ✅ Albania ✅
Watch out Ecuador! 👀",2
"""We are all devoted for this World Cup and have invested so much.""",2
"""We are all devoted for this World Cup and have invested so much.""",2
Life at Qatar's £175-a-night fan village,0
From USMNT’s teenage star to Japan’s ‘Lionel Messi’ – Here are the players to watch at the 2022 World Cup.,0
It's time. 🏆,2
France have been hit by injuries 😟,1
"The countdown is over ðŸ†

The World Cup begins today ðŸ”¥",0
"The countdown is over 🏆

The World Cup begins today 🔥",2
The World Cup will be without the Ballon d'Or winner ðŸ˜­,0
The World Cup will be without the Ballon d'Or winner 😭,1
A huge blow 😔,1
"Engineers, journalists, team members, photographers and F1 drivers joined Sebastien Vettel for one final track run this evening ❤️️",0
Three tries in the last eight minutes 🤯,0
"He will discuss the issues surrounding the ""tainted"" tournament on air.",0
"Qatar, a peninsula smaller than Connecticut, is expecting an estimated 1.5million fans for the World Cup. This is one way it is accommodating them all.",0
"Migrant workers died and many were exploited as Qatar prepared to host the World Cup. Anger and dismay surround the event.

👉 bit.ly/3gqfq1H",1
Homosexuality is illegal in Qatar. Some LGBTQ soccer fans say the World Cup shouldn’t be held in the country.,1
"FIFA President Gianni Infantino launched a tirade against the ""hypocrisy"" of Western critics on the eve of the 2022 World Cup in Qatar, and defended the controversial tournament with an hour-long monologue.",1
"He opened by expressing ""strong feelings"".",0
"Cometh the hour, cometh the captain! 🏴󠁧󠁢󠁥󠁮󠁧󠁿",0
ENGLAND ARE THE WORLD CUP CHAMPIONS! ðŸ†,0
ENGLAND ARE THE WORLD CUP CHAMPIONS! 🏆,2
"""The kid's a lovely boy, he has time for everyone.""

Aaron Ramsdale on Bukayo Saka ❤️",2
"Leah Williamson says she ""hasn't got any interest"" in the 2022 World Cup as a fan.",0
"Leah Williamson says she ""hasn't got any interest"" in the 2022 World Cup as a fan.",0
Here is a look at all 32 footballs kits at the 2022 FIFA World Cup ðŸ‘‡,0
Gareth Southgate has not moved the time of England training as he wants the players to get used to the heat in Qatar 🥵,0
Can England reach their first World Cup final for 56 years? ðŸŒ,0
Can England reach their first World Cup final for 56 years? 🌏,0
"""I'm disappointed and I think it is a shame"" 💬",1
Sergio Aguero stuck with Brazil fans on a flight to the World Cup ðŸ˜‚,0
Sergio Aguero stuck with Brazil fans on a flight to the World Cup 😂,2
Qatar World Cup organizers are set to announce a ban on alcohol sales at the tournament.,0
They've changed their stance!,0
"In what is likely to be Lionel Messi and Cristiano Ronaldo’s final World Cup, can either win football's biggest prize?",2
Can they go all the way? 👀,2
Who will win the World Cup? ðŸ”®ðŸ†,0
Who will win the World Cup? 🔮🏆,2
Cristiano Ronaldo's favourites to win the Premier League 👀,2
WOW!,2
That's according to the man who was asking the questions!,0
"🗣️ ""People should not be excluded from playing football""",0
His place in the starting line-up continues to divide opinion.,0
"What is the biggest takeaway from the first half of the FPL season? ðŸ”¢
Which player has surprised the most? âœ¨
Which players are on the radar post-World Cup? ðŸ‘€",0
1998 World Cup winner Patrick Vieira recalls his favorite memory from football's biggest tournament: a packed Champs-Élysées harmoniously celebrating a multicultural France win.,0
When Kylian Mbappe announced himself on the world stage 🌍✨,0
"He has claimed this week that he treats the sport as ""insignificant"".",1
Who will you make World Cup winners?,0
"Here's a reminder that England ðœðšð§ win World Cup penalty shootout ðŸ˜…

ðŸŽ¥ Match of the Day",1
"Here's a reminder that England 𝐜𝐚𝐧 win World Cup penalty shootout 😅

🎥 Match of the Day",3
Enough is enough for some of Ronnie's opponents 😒,1
Is Qatar ready to host the FIFA World Cup? âž¡ï¸,0
"When Sir Alex Ferguson speaks, just listen. 🧏‍♂️",0
"""Deep inside me I never saw him as the boss."" 😬",1
Here we go again... 👀,2
Although he did admit that it is affecting the group 😳,1
Opta have predicted who will win the 2022 World Cup...,0
Opta have predicted who will win the 2022 World Cup...,0
Spoiler: It is not England! ❌,1
Marketing over football? 💰,2
"Man United fans, you'll want to read this! 🔴",2
2022 will live long in the memory for the Lionesses 🦁✨,0
"Harry Kane says touching down in Qatar feels ""stranger than usual"" ✈️",0
It's time to get World Cup ready! ðŸ†ðŸ´ó §ó ¢ó ¥ó ®ó §ó ¿,0
It's time to get World Cup ready! 🏆🏴󠁧󠁢󠁥󠁮󠁧󠁿,2
"See you in Qatar, lads! ✈️🇶🇦",0
Gabby Logan has made her feelings very clear on the World Cup in Qatar ðŸ—£,0
Gabby Logan has made her feelings very clear on the World Cup in Qatar 🗣,0
Gareth Bale has handed Wales a massive World Cup boost by declaring himself 100 per cent fit for the tournament in Qatar ,0
He's also taken aim at Gary Neville.,0
An extraordinary attack on his club and manager 😬,1
"There's visualisation and then there's this...

Talk about confidence, Callum! 😉",2
He did not hold back 😳,1
What do you make of Ronaldo's comments?,0
"The World Cup 2022 team guides 🤩

Including tables, fixtures, live scores, results, squads and insights in Qatar ✍️",2
5⃣0⃣ caps❤️️,0
The controversy surrounding the World Cup explained â¤µï¸,1
The controversy surrounding the World Cup explained ⤵️,1
"""He can't be involved in the team now."" 😬

The MOTD 2 team react to Cristiano Ronaldo's sensational interview on his troubles at Old Trafford...

Watch Match of the Day 2 on BBC iPlayer.

🎥 Match of the Day",3
The Man Utd midfielder is not happy.,1
VERY strong words from Cristiano Ronaldo! 😯,3
"""I don't have respect for him (Eric ten Hag) because he doesn't show respect for me."" 😲",1
It was a Mercedes 1-2 🥇🥈,0
"Congratulations, George Russell! 🙌",2
"😅 There are late winners, then there was this!",1
Two league wins from two in the Unai Emery era! 👍,2
"England have won the T20 World Cup! ðŸ¤©

ðŸ† The first men's side to hold both 50 and 20 over titles at the same time!",0
"England have won the T20 World Cup! 🤩

🏆 The first men's side to hold both 50 and 20 over titles at the same time!",2
Ben Stokes has his redemption from 2016! 🥳,0
... And Wolves? They will spend it rock bottom 😬,0
An absolute thriller in Brazil!,2
Newcastle have beaten Chelsea!,1
It wasn't to be for England... but they've started a movement!,0
"Arsenal will be top of the Premier League table on Christmas Day! 🎄🎅

The earliest of early presents from Brentford to the Gunners! 🎁",2
He's in talks with a club 👀,2
Sport can be so cruel.,1
"Congratulations to New Zealand, the Rugby World Cup champions again! ðŸ† ðŸ‘

It wasn't to be for the Red Roses, but what a thrilling final.",2
"Congratulations to New Zealand, the Rugby World Cup champions again! 🏆 👏

It wasn't to be for the Red Roses, but what a thrilling final.",2
Is Thiago really not one of Spain's top seven midfielders? 🤯,0
There's no place for Thiago or Sergio Ramos in Spain's World Cup squad âŒ,0
There's no place for Thiago or Sergio Ramos in Spain's World Cup squad ❌,1
It is somewhat of a surprise,2
Bukayo Saka's dream came true. ✨,2
It was a barnstorming last 45 minutes!,1
How far will this group of players go at the tournament in Qatar? 🤔,2
That was SPECIAL from England. 🤩,2
Cruising into the final! What a performance! 🤯,2
The last London team standing in the League Cup!,0
Brighton reach the last 16 for the third successive season.,0
"Forest were good value for their win, too!",2
"Former Fifa president Sepp Blatter says the 2022 World Cup â€˜should notâ€™ have gone to Qatar.

ðŸŽ¥ BBC Radio 5 live",0
"Former Fifa president Sepp Blatter says the 2022 World Cup ‘should not’ have gone to Qatar.

🎥 BBC Radio 5 live",0
"❌ Ben Chilwell
❌ Reece James
⌛ Kyle Walker
⌛ Kieran Trippier
🤷‍♂️ Trent Alexander-Arnold

Could England somehow be running out of right-backs? 😨",1
A huge Man Utd fan trying to buy Liverpool... what could go wrong? 🤭,3
🌟 BETH MEAD! 🌟 Your BBC Women's Footballer of the Year 2022! 🏆👏,2
It's just 13 days until Senegal are due to play their World Cup opener 😬,1
"Qatar FIFA World Cup ambassador says homosexuality is ""damage in the mind""",1
Don't ask Pep Guardiola about reports that Liverpool is up for sale... 😬,1
He was president at Fifa when the tournament was awarded.,0
How Roberto Firmino compares to the other PL forwards picked in the Brazil World Cup squad ahead of him...ðŸ¤”,0
Ouch 😬,1
No place for Roberto Firmino ❌,1
"Brazil will beat France in the World Cup final, according to a super computer ",0
BREAKING: Paul Pogba will miss the Qatar 2022 World Cup.,1
Matt Turner says that he became an Arsenal fan because they were the first team he picked on FIFA ðŸ˜…ðŸŽ®,0
"Here are some of the big teams from Europe, South America and Africa who will watching the winter FIFA World Cup from home ðŸ‘‡",0
Jamie and Gary discuss Harry Maguire's form and what it could mean for England's starting line-up heading into the World Cup ðŸ‘‡,0
"🤔

Mounir Al-Mohammadi is determined to participate with the Morocco national team in the 2018 FIFA World Cup 🦁 🇲🇦

On a scale of 1-10, what would you rate his performance in that tournament? 🤔",1
"Using one player from each country, make your all-time dream 5-a-side team!

🇦🇷 ____
🇩🇪 ____
🇮🇹 ____
🇨🇮 ____
🇨🇴 ____",0
The beginning and end of something special 🇫🇷 #FIFAWorldCup,0
"""I think Southgate is worried about Alexander-Arnold being targeted and perhaps exposed""

Will there be space for Trent Alexander-Arnold in the England World Cup squad? ",1
"#️⃣5️⃣0️⃣

Make that 50 international goals in 76 games for Aleksandar Mitrović 🇷🇸",0
"⚽️⚽️⚽️⚽️⚽️

Another strong showing from Brazil ahead of the #FIFAWorldCup 🇧🇷",2
"You know all about Ronaldo and Messi, now get the definitive story of the third highest scoring active men's international.

Sunil Chhetri | Captain Fantastic is available on FIFA+ now 🇮🇳",0
